route,dataset_id,variant,split,sample_index,crop_name,num_predicted_masks,miou,ari,miou_agg,texture_a_best_iou,texture_b_best_iou,texture_a_agg_iou,texture_b_agg_iou,texture_a_overlap_mask_count,texture_b_overlap_mask_count,mask_score_mean,mask_score_median,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only_status,evaluation_view,label_permutation_invariant,assignment_used,assignment_source_for_texture_a,assignment_source_for_texture_b,assignment_direct_miou,assignment_direct_ari,assignment_swapped_miou,assignment_swapped_ari,evaluation_selector,num_feature_levels,coarsest_level_name,finest_level_name,feature_level_names,feature_level_resolutions,cluster_pixel_count_a,cluster_pixel_count_b,rough_mask_positive_pixels_a,rough_mask_positive_pixels_b,refined_mask_positive_pixels_a,refined_mask_positive_pixels_b,refined_score_a,refined_score_b,refined_pair_selection_score,refined_pair_overlap_iou,output_stage,coarsest_init_mode,multiscale_refinement_applied,sam_refinement_applied,coarsest_pool_kernel_size,coarsest_pool_stride,pooled_grid_resolution,active_coarsest_component_stats_json
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1262,img_8320,2,0.2544166671288498,-2.93744789918212e-05,0.5,0.0003498751027249575,0.5084834591549746,0.000776,0.999224,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.2544166671288498,-2.93744789918212e-05,0.24615543945126486,-2.93744789918212e-05,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,122750,127250,122750,127250,122750,127250,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2529"": 1, ""9"": 1}, ""largest_component_size"": 2529, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2637"": 1, ""9"": 1}, ""largest_component_size"": 2637, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1263,img_8326,2,0.5964565032586244,0.3499924527696556,0.6391597228645005,0.39311544572900115,0.7997975607882477,0.39311544572900115,0.885204,1,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.5964565032586244,0.3499924527696556,0.08861,0.3499924527696556,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,73004,176996,73004,176996,73004,176996,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1521"": 1}, ""largest_component_size"": 1521, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1521, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3663"": 1}, ""largest_component_size"": 3663, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3663, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1264,img_8335,2,0.8796738758399847,0.8314029644397566,0.5,0.9635557991868805,0.795791952493089,0.873192,0.126808,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.016029311219529743,0.8314029644397566,0.8796738758399847,0.8314029644397566,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,38456,211544,38456,211544,38456,211544,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""18"": 1, ""711"": 1, ""72"": 1}, ""largest_component_size"": 711, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 18, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4383"": 1}, ""largest_component_size"": 4383, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4383, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1265,img_8337,2,0.8385987249226358,0.7003108125640645,0.7400403662165025,0.8815767174122666,0.7956207324330049,0.68446,0.7956207324330049,2,1,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.8385987249226358,0.7003108125640645,0.040528,0.7003108125640645,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,150851,99149,150851,99149,150851,99149,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3123"": 1}, ""largest_component_size"": 3123, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3123, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2061"": 1}, ""largest_component_size"": 2061, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2061, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1266,img_8340,2,0.8979870107949036,0.797233745170814,0.5,0.8921092283271693,0.9038647932626379,0.49624,0.50376,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.026790317741923798,0.797233745170814,0.8979870107949036,0.797233745170814,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,139236,110764,139236,110764,139236,110764,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2880"": 1}, ""largest_component_size"": 2880, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2880, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2304"": 1}, ""largest_component_size"": 2304, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2304, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1267,img_8341,2,0.5945440824933929,0.33540996422349506,0.638454029533603,0.412252059067206,0.7768361059195796,0.412252059067206,0.864656,1,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.5945440824933929,0.33540996422349506,0.09648,0.33540996422349506,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,82076,167924,82076,167924,82076,167924,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1710"": 1}, ""largest_component_size"": 1710, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1710, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3474"": 1}, ""largest_component_size"": 3474, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3474, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1268,img_8343,2,0.8962358490479839,0.810509723584463,0.5,0.8644116256309313,0.9280600724650365,0.314592,0.685408,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.8962358490479839,0.810509723584463,0.024668270625935344,0.810509723584463,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,90896,159104,90896,159104,90896,159104,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1890"": 1}, ""largest_component_size"": 1890, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1890, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3294"": 1}, ""largest_component_size"": 3294, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3294, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1269,img_8345,2,0.4681786576418449,0.15875227017088256,0.574755368492979,0.23045473698595817,0.7059025782977316,0.23045473698595817,0.919056,1,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.4681786576418449,0.15875227017088256,0.135146,0.15875227017088256,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,87809,162191,87809,162191,87809,162191,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1827"": 1}, ""largest_component_size"": 1827, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1827, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3357"": 1}, ""largest_component_size"": 3357, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3357, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1270,img_8354,2,0.9110354590918495,0.8291911412374336,0.5,0.8932614916402684,0.9288094265434306,0.40262,0.59738,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.9110354590918495,0.8291911412374336,0.022765243439635235,0.8291911412374336,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,97170,152830,97170,152830,97170,152830,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2007"": 1}, ""largest_component_size"": 2007, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2007, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3177"": 1}, ""largest_component_size"": 3177, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3177, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1271,img_8361,2,0.9699556663308883,0.9549525191192481,0.5,0.9524135830668494,0.9874977495949271,0.207164,0.792836,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.9699556663308883,0.9549525191192481,0.0050210248102721,0.9549525191192481,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,50781,199219,50781,199219,50781,199219,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1053"": 1}, ""largest_component_size"": 1053, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1053, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4131"": 1}, ""largest_component_size"": 4131, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4131, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1272,img_8364,2,0.263328,-0.0016367413168175274,0.5031739069537466,0.526656,0.0,0.992728,0.013619813907493145,2,1,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.263328,-0.0016367413168175274,0.2415529584240385,-0.0016367413168175274,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,133482,116518,133482,116518,133482,116518,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""18"": 1, ""2745"": 1}, ""largest_component_size"": 2745, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 18, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""18"": 1, ""2394"": 1, ""9"": 1}, ""largest_component_size"": 2394, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1273,img_8382,2,0.32497618850417237,0.017883605505853554,0.5,0.09241586280814576,0.557536514200199,0.051696,0.948304,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.32497618850417237,0.017883605505853554,0.21653204835073409,0.017883605505853554,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,114479,135521,114479,135521,114479,135521,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2376"": 1}, ""largest_component_size"": 2376, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2376, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2808"": 1}, ""largest_component_size"": 2808, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2808, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1274,img_8386,2,0.40045206962481245,0.06799772573255282,0.5292900027376507,0.7171001337743236,0.08380400547530134,0.974776,0.08380400547530134,2,1,0.0,0.0,ok,partition_invariant,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.137882,0.06799772573255282,0.40045206962481245,0.06799772573255282,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,75247,174753,75247,174753,75247,174753,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1512"": 1, ""27"": 1, ""9"": 2}, ""largest_component_size"": 1512, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 4, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3627"": 1}, ""largest_component_size"": 3627, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3627, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1275,img_8394,2,0.9360002133543914,0.8866002408422292,0.5,0.912911232236714,0.9590891944720689,0.314392,0.685608,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.9360002133543914,0.8866002408422292,0.014523920851671921,0.8866002408422292,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,78628,171372,78628,171372,78628,171372,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1629"": 1}, ""largest_component_size"": 1629, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1629, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2763"": 1, ""792"": 1}, ""largest_component_size"": 2763, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 792, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1276,img_8398,2,0.3799348610419486,0.06101382526104485,0.537724990622164,0.12505798124432793,0.6348117408395694,0.12505798124432793,0.950392,1,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.3799348610419486,0.06101382526104485,0.173536,0.06101382526104485,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,99170,150830,99170,150830,99170,150830,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2061"": 1}, ""largest_component_size"": 2061, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2061, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3123"": 1}, ""largest_component_size"": 3123, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3123, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1277,img_8406,2,0.285066,-0.00025050847724919213,0.5001911142576756,0.570132,0.0,0.999492,0.0008902285153511846,2,1,0.0,0.0,ok,partition_invariant,True,"cluster_b->texture_a,cluster_a->texture_b",cluster_b,cluster_a,0.21523422712701323,-0.00025050847724919213,0.285066,-0.00025050847724919213,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,107340,142660,107340,142660,107340,142660,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2223"": 1, ""9"": 1}, ""largest_component_size"": 2223, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2943"": 1, ""9"": 1}, ""largest_component_size"": 2943, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1278,img_8411,2,0.6013673707388859,0.3794432765774835,0.6337198595617776,0.3192517191235551,0.8834830223542167,0.3192517191235551,0.948188,1,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.6013673707388859,0.3794432765774835,0.05524,0.3794432765774835,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,40573,209427,40573,209427,40573,209427,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""828"": 1, ""9"": 1}, ""largest_component_size"": 828, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4347"": 1}, ""largest_component_size"": 4347, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4347, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1279,img_8416,2,0.9583796822211808,0.9327831561993122,0.5,0.9378601270442791,0.9788992373980824,0.242632,0.757368,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.9583796822211808,0.9327831561993122,0.008018360311600555,0.9327831561993122,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,64115,185885,64115,185885,64115,185885,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1323"": 1}, ""largest_component_size"": 1323, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1323, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3861"": 1}, ""largest_component_size"": 3861, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3861, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1280,img_8433,2,0.9149947978334501,0.8590069227860303,0.5,0.8758298323846121,0.954159763282288,0.247944,0.752056,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.9149947978334501,0.8590069227860303,0.017434070652428874,0.8590069227860303,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,68840,181160,68840,181160,68840,181160,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1386"": 1, ""36"": 1}, ""largest_component_size"": 1386, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 36, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3762"": 1}, ""largest_component_size"": 3762, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3762, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1281,img_8442,2,0.9512558483583441,0.9187338212325306,0.5,0.9292825413149363,0.9732291554017519,0.261228,0.738772,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.9512558483583441,0.9187338212325306,0.009920777651286008,0.9187338212325306,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,69764,180236,69764,180236,69764,180236,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1440"": 1}, ""largest_component_size"": 1440, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1440, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3744"": 1}, ""largest_component_size"": 3744, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3744, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
caid,architexture:caid,feature_cluster_coarse_to_fine_global_pooled_init_coarse_only,benchmark,1282,img_8447,2,0.3734071700583147,0.03421877732226414,0.5,0.04530769530185668,0.7015066448147728,0.014956,0.985044,2,2,0.0,0.0,ok,partition_invariant,True,"cluster_a->texture_a,cluster_b->texture_b",cluster_a,cluster_b,0.3734071700583147,0.03421877732226414,0.14751211053641214,0.03421877732226414,best_partition_assignment,1,fpn_2,fpn_2,fpn_2,72x72,76826,173174,76826,173174,76826,173174,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_coarse_only,False,False,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1602"": 1}, ""largest_component_size"": 1602, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1602, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3582"": 1}, ""largest_component_size"": 3582, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3582, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
