route,dataset_id,variant,split,sample_index,crop_name,num_predicted_masks,evaluation_view,miou,ari,miou_agg,texture_a_best_iou,texture_b_best_iou,texture_a_agg_iou,texture_b_agg_iou,texture_a_overlap_mask_count,texture_b_overlap_mask_count,mask_score_mean,mask_score_median,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only_status,label_permutation_invariant,assignment_used,assignment_source_for_texture_a,assignment_source_for_texture_b,assignment_direct_miou,assignment_direct_ari,assignment_swapped_miou,assignment_swapped_ari,evaluation_selector,num_feature_levels,coarsest_level_name,finest_level_name,feature_level_names,feature_level_resolutions,cluster_pixel_count_a,cluster_pixel_count_b,rough_mask_positive_pixels_a,rough_mask_positive_pixels_b,refined_mask_positive_pixels_a,refined_mask_positive_pixels_b,refined_score_a,refined_score_b,refined_pair_selection_score,refined_pair_overlap_iou,output_stage,coarsest_init_mode,multiscale_refinement_applied,sam_refinement_applied,evaluation_contract,eval_miou,eval_ari,foreground_cluster_a_iou,foreground_cluster_b_iou,coarsest_pool_kernel_size,coarsest_pool_stride,pooled_grid_resolution,active_coarsest_component_stats_json
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,151,152,2,direct_foreground,0.8667506542727741,0.8102658337164143,0.5,0.7760258183494698,0.9574754901960785,0.1310882568359375,0.8689117431640625,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8667506542727741,0.8102658337164143,0.018625397906962056,0.8102658337164143,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,10670,54866,10670,54866,10670,54866,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8667506542727741,0.8102658337164143,0.7760258183494698,0.002765399323662337,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""27"": 1, ""810"": 1, ""9"": 1}, ""largest_component_size"": 810, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4338"": 1}, ""largest_component_size"": 4338, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4338, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,152,153,2,direct_foreground,0.4194183833828704,0.06783212483910668,0.5,0.2656969696969697,0.5731397970687712,0.134124755859375,0.865875244140625,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.1850358438090515,0.06783212483910668,0.4194183833828704,0.06783212483910668,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,32558,32978,32558,32978,32558,32978,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.4194183833828704,0.06783212483910668,0.0005323525141557373,0.2656969696969697,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2574"": 1}, ""largest_component_size"": 2574, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2574, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2610"": 1}, ""largest_component_size"": 2610, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2610, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,153,154,2,direct_foreground,0.7155367779798542,0.5941403878190171,0.5,0.47738693467336685,0.9536866212863414,0.0406036376953125,0.9593963623046875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7155367779798542,0.5941403878190171,0.02221749040257777,0.5941403878190171,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,5571,59965,5571,59965,5571,59965,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7155367779798542,0.5941403878190171,0.47738693467336685,1.596806387225549e-05,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""441"": 1}, ""largest_component_size"": 441, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 441, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4743"": 1}, ""largest_component_size"": 4743, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4743, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,154,155,2,direct_foreground,0.7987978256166808,0.7152506535323451,0.5,0.6518550474547024,0.9457406037786593,0.09307861328125,0.90692138671875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7987978256166808,0.7152506535323451,0.024670113198696664,0.7152506535323451,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,9216,56320,9216,56320,9216,56320,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7987978256166808,0.7152506535323451,0.6518550474547024,0.0008979539477903919,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""729"": 1}, ""largest_component_size"": 729, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 729, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4455"": 1}, ""largest_component_size"": 4455, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4455, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,155,156,2,direct_foreground,0.9101520238013003,0.8375145998309714,0.5,0.8808913600625515,0.939412687540049,0.3171234130859375,0.6828765869140625,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.02118808196083905,0.8375145998309714,0.9101520238013003,0.8375145998309714,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,43019,22517,43019,22517,43019,22517,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.9101520238013003,0.8375145998309714,0.007962336882681918,0.8808913600625515,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3402"": 1}, ""largest_component_size"": 3402, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3402, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1764"": 1, ""9"": 2}, ""largest_component_size"": 1764, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,156,157,2,direct_foreground,0.8307417512497798,0.7641505951049712,0.5,0.7063509626023456,0.9551325398972139,0.10357666015625,0.89642333984375,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8307417512497798,0.7641505951049712,0.02046447479033916,0.7641505951049712,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,8634,56902,8634,56902,8634,56902,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8307417512497798,0.7641505951049712,0.7063509626023456,0.006383718357930664,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""684"": 1}, ""largest_component_size"": 684, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 684, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3942"": 1, ""558"": 1}, ""largest_component_size"": 3942, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 558, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,157,158,2,direct_foreground,0.8742557779369345,0.7648113568479471,0.5,0.8418710825659677,0.9066404733079014,0.349395751953125,0.650604248046875,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.031988453370687286,0.7648113568479471,0.8742557779369345,0.7648113568479471,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,40829,24707,40829,24707,40829,24707,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8742557779369345,0.7648113568479471,0.018198376685626638,0.8418710825659677,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3231"": 1}, ""largest_component_size"": 3231, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3231, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1953"": 1}, ""largest_component_size"": 1953, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1953, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,158,159,2,direct_foreground,0.8596397416540182,0.7671565423662523,0.5,0.7946169549801225,0.9246625283279141,0.227294921875,0.772705078125,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.02926087637980569,0.7671565423662523,0.8596397416540182,0.7671565423662523,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,47027,18509,47027,18509,47027,18509,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8596397416540182,0.7671565423662523,0.0016985344074541395,0.7946169549801225,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3717"": 1}, ""largest_component_size"": 3717, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3717, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1467"": 1}, ""largest_component_size"": 1467, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1467, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,159,160,2,direct_foreground,0.8988153693901086,0.8097850963637342,0.5,0.873621056706019,0.9240096820741982,0.3530120849609375,0.6469879150390625,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.025274331593133678,0.8097850963637342,0.8988153693901086,0.8097850963637342,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,40266,25270,40266,25270,40266,25270,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8988153693901086,0.8097850963637342,0.008991660831370553,0.873621056706019,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3186"": 1}, ""largest_component_size"": 3186, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3186, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1998"": 1}, ""largest_component_size"": 1998, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1998, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,160,161,2,direct_foreground,0.8362548494948682,0.7657826221642331,0.5,0.7234122510334461,0.9490974479562903,0.12030029296875,0.87969970703125,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8362548494948682,0.7657826221642331,0.022581943945306163,0.7657826221642331,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,10460,55076,10460,55076,10460,55076,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8362548494948682,0.7657826221642331,0.7234122510334461,0.002931056454696062,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""828"": 1}, ""largest_component_size"": 828, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 828, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4356"": 1}, ""largest_component_size"": 4356, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4356, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,161,162,2,direct_foreground,0.9223062703342206,0.8746781679596844,0.5,0.8835255841467021,0.9610869565217391,0.239044189453125,0.760955810546875,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.015236081252111488,0.8746781679596844,0.9223062703342206,0.8746781679596844,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,49361,16175,49361,16175,49361,16175,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.9223062703342206,0.8746781679596844,0.011353562374605348,0.8835255841467021,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3906"": 1}, ""largest_component_size"": 3906, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3906, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1278"": 1}, ""largest_component_size"": 1278, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1278, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,162,163,2,direct_foreground,0.8356044863044843,0.7247659317902675,0.5,0.761672798880655,0.9095361737283134,0.22674560546875,0.77325439453125,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.8356044863044843,0.7247659317902675,0.03526122680829768,0.7247659317902675,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,19135,46401,19135,46401,19135,46401,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.8356044863044843,0.7247659317902675,0.761672798880655,0.0026514345570303934,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1512"": 1}, ""largest_component_size"": 1512, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1512, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3672"": 1}, ""largest_component_size"": 3672, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3672, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,163,164,2,direct_foreground,0.5270278765510488,0.19291838655782462,0.5,0.3955724434164877,0.6584833096856098,0.1861724853515625,0.8138275146484375,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.14071258968084827,0.19291838655782462,0.5270278765510488,0.19291838655782462,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,35500,30036,35500,30036,35500,30036,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.5270278765510488,0.19291838655782462,0.004823896191439164,0.3955724434164877,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""144"": 1, ""171"": 1, ""189"": 1, ""225"": 1, ""27"": 1, ""333"": 1, ""396"": 1, ""576"": 1, ""648"": 1, ""9"": 1, ""90"": 1}, ""largest_component_size"": 648, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 11, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""2133"": 1, ""243"": 1}, ""largest_component_size"": 2133, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 2, ""smallest_component_size"": 243, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,164,165,2,direct_foreground,0.87717793359337,0.8066716813503858,0.5,0.8110942633308061,0.9432616038559338,0.197998046875,0.802001953125,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.87717793359337,0.8066716813503858,0.022905707527983515,0.8066716813503858,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,15690,49846,15690,49846,15690,49846,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.87717793359337,0.8066716813503858,0.8110942633308061,0.0022015187288622296,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""1242"": 1}, ""largest_component_size"": 1242, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1242, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3942"": 1}, ""largest_component_size"": 3942, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3942, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,165,166,2,direct_foreground,0.5686182106602057,0.2626949347682207,0.5,0.42970225127087874,0.7075341700495326,0.185821533203125,0.814178466796875,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.5686182106602057,0.2626949347682207,0.12124927537113782,0.2626949347682207,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,27196,38340,27196,38340,27196,38340,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.5686182106602057,0.2626949347682207,0.42970225127087874,0.0068561406306054925,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2151"": 1}, ""largest_component_size"": 2151, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2151, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""3033"": 1}, ""largest_component_size"": 3033, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 3033, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,166,167,2,direct_foreground,0.869505448068336,0.8220510030161754,0.5,0.7729138166894665,0.9660970794472054,0.1050872802734375,0.8949127197265625,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.869505448068336,0.8220510030161754,0.015245448444533101,0.8220510030161754,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,8665,56871,8665,56871,8665,56871,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.869505448068336,0.8220510030161754,0.7729138166894665,0.001681041931784261,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""684"": 1}, ""largest_component_size"": 684, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 684, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4500"": 1}, ""largest_component_size"": 4500, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4500, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,167,168,2,direct_foreground,0.566991089102845,0.28025194462658226,0.5,0.3974190905366653,0.7365630876690248,0.1491851806640625,0.8508148193359375,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.11251706478583101,0.28025194462658226,0.566991089102845,0.28025194462658226,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,41202,24334,41202,24334,41202,24334,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.566991089102845,0.28025194462658226,0.0014930357739229515,0.3974190905366653,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""3240"": 1, ""9"": 2}, ""largest_component_size"": 3240, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 3, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""1926"": 1}, ""largest_component_size"": 1926, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 1926, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,168,169,2,direct_foreground,0.47161672584866765,0.12891732167550585,0.5,0.31503061426032,0.6282028374370153,0.1613922119140625,0.8386077880859375,2,2,0.0,0.0,ok,False,"cluster_b->foreground,cluster_a->background",cluster_b,cluster_a,0.16443621529865127,0.12891732167550585,0.47161672584866765,0.12891732167550585,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,36165,29371,36165,29371,36165,29371,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.47161672584866765,0.12891732167550585,0.022018148026675413,0.31503061426032,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""2871"": 1}, ""largest_component_size"": 2871, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 2871, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""162"": 1, ""18"": 1, ""27"": 4, ""36"": 2, ""45"": 3, ""54"": 3, ""612"": 1, ""63"": 1, ""801"": 1, ""81"": 1, ""9"": 11}, ""largest_component_size"": 801, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 29, ""smallest_component_size"": 9, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
stld,architexture:stld,feature_cluster_coarse_to_fine_global_pooled_init_flip_avg_coarse_only,benchmark,169,170,2,direct_foreground,0.7508152967343287,0.6363264927689389,0.5,0.5740868366643694,0.9275437568042878,0.0894012451171875,0.9105987548828125,2,2,0.0,0.0,ok,False,"cluster_a->foreground,cluster_b->background",cluster_a,cluster_b,0.7508152967343287,0.6363264927689389,0.03303376978771748,0.6363264927689389,best_foreground_cluster_iou,1,fpn_2,fpn_2,fpn_2,72x72,10129,55407,10129,55407,10129,55407,0.0,0.0,0.0,0.0,coarsest_pooled_direct,pooled_avg_pool_flip_avg_coarse_only,False,False,architexture_binary_v1,0.7508152967343287,0.6363264927689389,0.5740868366643694,0.00045723243737548583,3,3,24x24,"{""cluster_0"": {""cluster_value"": 0, ""component_size_histogram"": {""801"": 1}, ""largest_component_size"": 801, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 801, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}, ""cluster_1"": {""cluster_value"": 1, ""component_size_histogram"": {""4383"": 1}, ""largest_component_size"": 4383, ""num_1_cell_components"": 0, ""num_2_cell_components"": 0, ""num_components"": 1, ""smallest_component_size"": 4383, ""tiny_component_pixel_fraction"": 0.0, ""tiny_component_pixels"": 0}}"
